"薬効分類","新旧","販売名","添付文書番号","更新日","業者１","業者２","業者３","製造販売元"
"精神神経用剤：377","","パロキセチン錠5mg「フェルゼン」...","1179041F1343_1_04","2023年10月20日","製造販売元／株式会社フェルゼンファーマ","","","株式会社フェルゼンファーマ"
"精神神経用剤：377","","パロキセチン錠5mg「日新」／...","1179041F1270_1_08","2024年01月19日","製造販売元／日新製薬株式会社","","","日新製薬株式会社"
"精神神経用剤：377","","パロキセチン錠5mg「明治」／...","1179041F1300_1_11","2023年03月27日","製造販売元／MeijiSeikaファルマ株式会社","","","MeijiSeikaファルマ株式会社"
"精神神経用剤：377","","パロキセチン錠5mg「科研」／...","1179041F1190_1_13","2023年10月16日","製造販売元／ダイト株式会社","発売元／科研製薬株式会社","","ダイト株式会社"
"精神神経用剤：377","","ヒドロキシジンパモ酸塩錠25mg「日...","1179019F1071_1_07","2024年01月25日","製造販売元／日新製薬株式会社","","","日新製薬株式会社"
"精神神経用剤：377","","ヒルナミン筋注25mg","1172403A1059_3_04","2024年10月15日","製造販売元／共和薬品工業株式会社","","","共和薬品工業株式会社"
"精神神経用剤：377","","ヒルナミン錠（5mg）／...","1172014B2056_3_04","2024年10月15日","製造販売元／共和薬品工業株式会社","","","共和薬品工業株式会社"
"精神神経用剤：377","","ビバンセカプセル20mg／...","1179059M1024_2_01","2023年11月30日","製造販売元／武田薬品工業株式会社","","","武田薬品工業株式会社"
"精神神経用剤：377","","ビプレッソ徐放錠50mg／...","1179042G1025_2_04","2024年10月15日","製造販売元／共和薬品工業株式会社","提携／AstraZenecaUKLtd","","共和薬品工業株式会社"
"精神神経用剤：377","","ピーゼットシー散1％","1172004B1030_2_15","2024年10月28日","製造販売元／田辺三菱製薬株式会社","","","田辺三菱製薬株式会社"
"精神神経用剤：377","","ピーゼットシー筋注2mg","1172402A1046_4_14","2024年10月28日","製造販売元／田辺三菱製薬株式会社","","","田辺三菱製薬株式会社"
"精神神経用剤：377","","ピーゼットシー糖衣錠2mg／...","1172013F1030_2_17","2024年10月28日","製造販売元／田辺三菱製薬株式会社","","","田辺三菱製薬株式会社"
"精神神経用剤：377","","フルデカシン筋注25mg","1172405A1031_2_16","2024年10月28日","製造販売元／田辺三菱製薬株式会社","","","田辺三菱製薬株式会社"
"精神神経用剤：377","","フルボキサミンマレイン酸塩錠25mg...","1179039F1141_1_17","2024年06月10日","製造販売元／沢井製薬株式会社","","","沢井製薬株式会社"
"精神神経用剤：377","","フルボキサミンマレイン酸塩錠25mg...","1179039F1052_1_20","2024年06月11日","製造販売元／エルメッド株式会社","販売元／日医工株式会社","","エルメッド株式会社"
"精神神経用剤：377","","フルボキサミンマレイン酸塩錠25mg...","1179039F1168_1_16","2024年09月30日","製造販売元／日医工株式会社","","","日医工株式会社"
"精神神経用剤：377","","フルボキサミンマレイン酸塩錠25mg...","1179039F1150_1_19","2024年06月13日","製造販売元／高田製薬株式会社","","","高田製薬株式会社"
"精神神経用剤：377","","フルボキサミンマレイン酸塩錠25mg...","1179039F1044_2_16","2024年09月09日","製造販売元／長生堂製薬株式会社","販売元／日本ジェネリック株式会社","","長生堂製薬株式会社"
"精神神経用剤：377","","フルボキサミンマレイン酸塩錠25mg...","1179039F1087_3_12","2024年06月13日","製造販売元／ニプロ株式会社","","","ニプロ株式会社"
"精神神経用剤：377","","フルボキサミンマレイン酸塩錠25mg...","1179039F1184_1_16","2024年06月12日","製造販売元／東和薬品株式会社","","","東和薬品株式会社"
"精神神経用剤：377","","フルボキサミンマレイン酸塩錠25mg...","1179039F1117_2_05","2024年06月11日","製造販売元／共和薬品工業株式会社","","","共和薬品工業株式会社"
"精神神経用剤：377","","フルメジン糖衣錠（0.25）／...","1172009B1032_2_16","2024年10月28日","製造販売元／田辺三菱製薬株式会社","","","田辺三菱製薬株式会社"
"精神神経用剤：377","","ブロナンセリン錠2mg「DSEP」...","1179048F1035_1_11","2024年10月29日","製造販売元／第一三共エスファ株式会社","販売提携／第一三共株式会社","","第一三共エスファ株式会社"
"精神神経用剤：377","","ブロナンセリン錠2mg「DSPB」...","1179048B1033_1_11","2024年10月29日","製造販売元／住友ファーマプロモ株式会社","販売元／住友ファーマ株式会社","","住友ファーマプロモ株式会社"
"精神神経用剤：377","","ブロナンセリン錠2mg「YD」／...","1179048F1060_1_10","2024年10月31日","製造販売元／株式会社陽進堂","","","株式会社陽進堂"
"精神神経用剤：377","","ブロナンセリン錠2mg「YD」／...","1179048F1060_3_08","2024年10月31日","製造販売元／株式会社陽進堂","販売元／アルフレッサファーマ株式会社","","株式会社陽進堂"
"精神神経用剤：377","","ブロナンセリン錠2mg「アメル」...","1179048B1041_3_06","2024年10月28日","製造販売元／共和薬品工業株式会社","","","共和薬品工業株式会社"
"精神神経用剤：377","","ブロナンセリン錠2mg「サワイ」...","1179048B1050_1_06","2024年10月31日","製造販売元／沢井製薬株式会社","","","沢井製薬株式会社"
"精神神経用剤：377","","ブロナンセリン錠2mg「タカタ」...","1179048F1094_1_09","2024年10月29日","製造販売元／高田製薬株式会社","","","高田製薬株式会社"
"精神神経用剤：377","","ブロナンセリン錠2mg「トーワ」...","1179048F1108_1_10","2024年10月30日","製造販売元／東和薬品株式会社","","","東和薬品株式会社"
"精神神経用剤：377","","ブロナンセリン錠2mg「ニプロ」...","1179048F1124_1_11","2024年10月31日","製造販売元／ニプロ株式会社","","","ニプロ株式会社"
"精神神経用剤：377","","ブロナンセリン錠2mg「日医工」...","1179048F1116_1_12","2024年10月29日","製造販売元／日医工株式会社","","","日医工株式会社"
"精神神経用剤：377","","ブロムペリドール錠1mg「アメル」...","1179028C1090_2_04","2024年10月15日","製造販売元／共和薬品工業株式会社","","","共和薬品工業株式会社"
"精神神経用剤：377","","ブロムペリドール錠1mg「サワイ」...","1179028C1104_1_09","2024年10月31日","製造販売元／沢井製薬株式会社","","","沢井製薬株式会社"
"精神神経用剤：377","","プロチアデン錠25","1179027F1025_2_13","2023年03月27日","製造販売元／科研製薬株式会社","販売元／日医工株式会社","","科研製薬株式会社"
"精神神経用剤：377","","プロチアデン錠25","1179027F1025_1_14","2023年03月27日","製造販売元／科研製薬株式会社","","","科研製薬株式会社"
"精神神経用剤：377","","プロピタン錠50mg","1179006F1031_2_04","2024年10月28日","製造販売元／アルフレッサファーマ株式会社","販売元／エーザイ株式会社","","アルフレッサファーマ株式会社"
"精神神経用剤：377","","ベタナミン錠10mg／ベ...","1179023F1035_2_09","2020年08月28日","製造販売元／株式会社三和化学研究所","","","株式会社三和化学研究所"
"精神神経用剤：377","","ペロスピロン塩酸塩錠4mg「アメル...","1179043F1040_2_05","2024年10月28日","製造販売元／共和薬品工業株式会社","","","共和薬品工業株式会社"
"精神神経用剤：377","","ホーリット錠20mg／ホ...","1179011B1030_2_03","2024年10月28日","製造販売元／アルフレッサファーマ株式会社","","","アルフレッサファーマ株式会社"
"精神神経用剤：377","","マプロチリン塩酸塩錠10mg「アメル...","1179008F1081_2_03","2024年02月26日","製造販売元／共和薬品工業株式会社","","","共和薬品工業株式会社"
"精神神経用剤：377","","マプロチリン塩酸塩錠10mg「タカタ...","1179008F1090_1_03","2024年02月29日","製造販売元／高田製薬株式会社","","","高田製薬株式会社"
"精神神経用剤：377","","ミルタザピンOD錠15mg「DSEP」...","1179051F3021_1_07","2024年12月03日","製造販売元／ジェイドルフ製薬株式会社","販売元／第一三共エスファ株式会社","販売提携／第一三共株式会社","ジェイドルフ製薬株式会社"
"精神神経用剤：377","","ミルタザピンOD錠15mg「アメル」...","1179051F3030_3_05","2024年01月29日","製造販売元／共和薬品工業株式会社","販売元／高田製薬株式会社","","共和薬品工業株式会社"
"精神神経用剤：377","","ミルタザピンOD錠15mg「アメル」...","1179051F3030_1_01","2024年01月29日","製造販売元／共和薬品工業株式会社","","","共和薬品工業株式会社"
"精神神経用剤：377","","ミルタザピンOD錠15mg「ニプロ」...","1179051F3064_1_09","2023年10月01日","製造販売元／ニプロ株式会社","","","ニプロ株式会社"
"精神神経用剤：377","","ミルタザピン錠15mg「EE」／...","1179051F1045_1_07","2023年11月09日","製造販売元／エルメッド株式会社","販売元／日医工株式会社","","エルメッド株式会社"
"精神神経用剤：377","","ミルタザピン錠15mg「JG」／...","1179051F1053_1_07","2024年09月09日","製造販売元／長生堂製薬株式会社","販売元／日本ジェネリック株式会社","","長生堂製薬株式会社"
"精神神経用剤：377","","ミルタザピン錠15mg「KMP」／...","1179051F1223_1_02","2024年10月10日","製造販売元／共創未来ファーマ株式会社","","","共創未来ファーマ株式会社"
"精神神経用剤：377","","ミルタザピン錠15mg「TCK」／...","1179051F1061_1_06","2024年02月29日","製造販売元／辰巳化学株式会社","","","辰巳化学株式会社"
"精神神経用剤：377","","ミルタザピン錠15mg「VTRS」／...","1179051F1215_1_03","2024年07月01日","製造販売元／ダイト株式会社","販売元／ヴィアトリス製薬合同会社","","ダイト株式会社"
